complaint_id,complaint_time,fraud_type,fraud_amount,victim_city,time_to_withdrawal,withdrawal_city,is_high_risk
CMP_101417,2023-02-13 12:55:50,UPI Fraud,14167.97,Kolkata,97,Kolkata,0
CMP_101418,2023-04-02 05:43:02,Online Shopping Scam,88080.55,Jaipur,1158,Jaipur,0
CMP_101419,2024-03-25 23:02:12,Phishing,41499.43,Pune,349,Pune,0
CMP_101420,2023-01-15 19:21:36,UPI Fraud,67252.68,Kolkata,84,Kolkata,1
CMP_101421,2023-04-12 22:57:59,Credit Card Fraud,469945.76,Mumbai,689,Kolkata,0
CMP_101422,2023-03-17 13:39:31,UPI Fraud,65934.43,Kolkata,26,Kolkata,1
CMP_101423,2024-09-26 05:38:09,Credit Card Fraud,112952.52,Bengaluru,1320,Bengaluru,0
CMP_101424,2024-09-16 03:51:02,OTP Scam,26199.51,Kolkata,111,Mumbai,0
CMP_101425,2024-06-10 22:15:08,Phishing,70234.61,Indore,307,Chennai,0
CMP_101426,2024-03-23 08:48:11,Credit Card Fraud,400159.37,Lucknow,718,Jaipur,0
CMP_101427,2024-09-08 22:37:12,Fake Loan App,249207.06,Kolkata,415,Kolkata,0
CMP_101428,2023-04-04 04:10:32,UPI Fraud,91284.0,Delhi,94,Delhi,1
CMP_101429,2023-07-09 05:51:52,UPI Fraud,32585.46,Indore,10,Indore,0
CMP_101430,2024-09-06 10:17:00,Credit Card Fraud,149956.73,Pune,1314,Pune,0
CMP_101431,2023-05-03 05:05:29,Phishing,32550.27,Mumbai,73,Mumbai,0
CMP_101432,2024-12-20 02:26:39,Online Shopping Scam,18266.52,Bengaluru,1034,Bengaluru,0
CMP_101433,2023-06-10 02:33:18,Phishing,4062.16,Delhi,982,Delhi,0
CMP_101434,2024-12-29 22:38:28,UPI Fraud,13412.16,Bengaluru,28,Delhi,0
CMP_101435,2024-04-20 09:26:07,UPI Fraud,3233.89,Mumbai,85,Indore,0
CMP_101436,2023-08-22 22:46:14,UPI Fraud,63069.88,Kolkata,5,Kolkata,1
CMP_101437,2024-02-16 19:37:33,Fake Loan App,154916.31,Indore,1327,Indore,0
CMP_101438,2024-08-14 04:27:31,Credit Card Fraud,98584.72,Mumbai,1099,Mumbai,0
CMP_101439,2024-08-21 08:00:57,UPI Fraud,79278.42,Mumbai,31,Mumbai,1
CMP_101440,2024-09-10 05:31:31,UPI Fraud,59810.9,Chennai,27,Chennai,1
CMP_101441,2023-02-11 23:08:51,UPI Fraud,61926.66,Kolkata,41,Kolkata,1
CMP_101442,2024-04-24 02:20:45,UPI Fraud,52289.67,Hyderabad,102,Mumbai,1
CMP_101443,2023-02-10 17:51:41,UPI Fraud,40630.97,Indore,27,Indore,0
CMP_101444,2023-01-23 13:48:54,Fake Loan App,199851.14,Jaipur,297,Jaipur,0
CMP_101445,2023-07-02 18:18:24,Fake Loan App,401341.33,Hyderabad,1273,Hyderabad,0
CMP_101446,2023-11-22 03:14:41,UPI Fraud,33945.31,Indore,104,Indore,0
CMP_101447,2023-06-26 04:55:55,OTP Scam,46393.34,Hyderabad,30,Hyderabad,0
CMP_101448,2023-06-21 05:03:07,OTP Scam,88705.49,Hyderabad,118,Mumbai,1
CMP_101449,2024-04-18 08:39:53,OTP Scam,21631.56,Indore,54,Indore,0
CMP_101450,2023-12-22 12:53:44,OTP Scam,5872.87,Indore,85,Indore,0
CMP_101451,2023-07-29 00:02:13,Phishing,1092.01,Chennai,1224,Chennai,0
CMP_101452,2023-04-17 05:29:20,Phishing,86052.06,Jaipur,916,Jaipur,0
CMP_101453,2023-09-24 02:38:15,UPI Fraud,36300.56,Jaipur,25,Indore,0
CMP_101454,2024-05-10 13:10:02,OTP Scam,31947.2,Jaipur,120,Jaipur,0
CMP_101455,2024-03-05 08:06:42,Online Shopping Scam,62416.75,Kolkata,237,Kolkata,0
CMP_101456,2024-02-10 06:28:30,Phishing,39208.01,Lucknow,503,Lucknow,0
CMP_101457,2024-10-12 02:36:22,OTP Scam,76820.01,Indore,6,Mumbai,1
CMP_101458,2023-07-11 04:37:01,UPI Fraud,6392.14,Mumbai,33,Indore,0
CMP_101459,2024-04-04 15:25:21,OTP Scam,57931.0,Lucknow,78,Mumbai,1
CMP_101460,2023-02-04 05:46:55,UPI Fraud,15575.48,Pune,103,Pune,0
CMP_101461,2023-11-27 15:34:45,UPI Fraud,63970.77,Pune,66,Bengaluru,1
CMP_101462,2023-03-18 02:50:15,Credit Card Fraud,461541.56,Jaipur,552,Jaipur,0
CMP_101463,2024-08-07 04:13:15,OTP Scam,79710.74,Kolkata,21,Kolkata,1
CMP_101464,2023-03-12 02:10:14,OTP Scam,19098.53,Pune,95,Pune,0
CMP_101465,2024-03-19 00:40:07,Fake Loan App,22529.2,Delhi,109,Indore,0
CMP_101466,2023-12-27 05:07:29,Online Shopping Scam,27474.11,Bengaluru,890,Bengaluru,0
CMP_101467,2024-11-07 22:54:11,UPI Fraud,32377.32,Hyderabad,64,Bengaluru,0
CMP_101468,2023-01-02 01:25:12,OTP Scam,30944.17,Kolkata,14,Kolkata,0
CMP_101469,2024-06-20 12:31:30,OTP Scam,76700.44,Indore,9,Indore,1
CMP_101470,2024-06-26 04:41:16,Online Shopping Scam,10653.26,Pune,1170,Pune,0
CMP_101471,2023-06-10 21:29:21,Fake Loan App,172492.26,Delhi,225,Delhi,0
CMP_101472,2023-09-18 17:48:08,Fake Loan App,123327.16,Bengaluru,172,Bengaluru,0
CMP_101473,2024-12-07 19:42:22,UPI Fraud,7304.79,Pune,118,Pune,0
CMP_101474,2023-10-25 10:47:54,Phishing,45095.54,Chennai,1327,Chennai,0
CMP_101475,2023-10-12 23:35:22,Fake Loan App,125455.2,Jaipur,479,Jaipur,0
CMP_101476,2023-09-18 23:41:30,OTP Scam,29654.65,Pune,66,Kolkata,0
CMP_101477,2024-08-07 07:27:44,Phishing,70799.05,Jaipur,489,Jaipur,0
CMP_101478,2024-08-13 03:57:28,Fake Loan App,316240.08,Bengaluru,607,Bengaluru,0
CMP_101479,2023-11-25 23:23:13,UPI Fraud,6309.84,Delhi,49,Delhi,0
CMP_101480,2024-01-25 11:42:26,Credit Card Fraud,426058.03,Kolkata,311,Kolkata,0
CMP_101481,2024-02-18 03:25:05,UPI Fraud,83807.78,Chennai,73,Mumbai,1
CMP_101482,2023-10-13 22:44:09,UPI Fraud,58204.97,Delhi,93,Bengaluru,1
CMP_101483,2023-02-20 05:05:13,OTP Scam,98142.92,Bengaluru,15,Kolkata,1
CMP_101484,2023-03-01 02:07:06,Phishing,84046.53,Delhi,363,Delhi,0
CMP_101485,2024-11-10 22:18:15,UPI Fraud,14785.44,Mumbai,58,Mumbai,0
CMP_101486,2024-02-25 13:04:44,UPI Fraud,33284.68,Pune,65,Pune,0
CMP_101487,2023-12-11 18:09:03,UPI Fraud,86387.15,Kolkata,7,Kolkata,1
CMP_101488,2024-11-08 03:24:44,UPI Fraud,94263.76,Indore,111,Mumbai,1
CMP_101489,2023-11-16 18:29:24,OTP Scam,39919.06,Hyderabad,88,Hyderabad,0
CMP_101490,2023-09-11 10:47:32,Credit Card Fraud,488131.62,Indore,1423,Indore,0
CMP_101491,2024-10-15 22:18:00,UPI Fraud,17578.51,Kolkata,63,Kolkata,0
CMP_101492,2023-04-13 11:48:19,OTP Scam,51046.56,Indore,44,Mumbai,1
CMP_101493,2024-01-12 02:56:45,Phishing,40278.75,Mumbai,650,Delhi,0
CMP_101494,2023-02-06 02:29:20,Credit Card Fraud,435895.68,Hyderabad,400,Hyderabad,0
CMP_101495,2023-05-05 21:20:26,UPI Fraud,78721.33,Bengaluru,41,Delhi,1
CMP_101496,2024-07-04 00:08:55,OTP Scam,65225.96,Delhi,90,Mumbai,1
CMP_101497,2023-04-01 03:36:49,Phishing,93151.58,Kolkata,319,Kolkata,0
CMP_101498,2023-10-15 22:42:17,UPI Fraud,60008.96,Kolkata,45,Delhi,1
CMP_101499,2023-12-15 07:19:27,UPI Fraud,1162.73,Bengaluru,25,Bengaluru,0
CMP_101500,2023-04-05 08:44:17,Phishing,21219.97,Chennai,888,Lucknow,0
CMP_101501,2024-08-19 05:59:01,UPI Fraud,1022.48,Hyderabad,45,Hyderabad,0
CMP_101502,2024-07-27 14:32:39,Credit Card Fraud,147882.56,Mumbai,1099,Mumbai,0
CMP_101503,2024-07-01 02:48:59,UPI Fraud,12915.99,Delhi,78,Delhi,0
CMP_101504,2024-09-13 01:10:48,OTP Scam,92951.99,Delhi,61,Delhi,1
CMP_101505,2024-01-08 00:51:26,Phishing,51726.89,Mumbai,345,Mumbai,0
CMP_101506,2023-04-01 18:43:42,Phishing,74658.83,Delhi,882,Delhi,0
CMP_101507,2023-06-21 03:53:51,OTP Scam,11949.76,Hyderabad,16,Hyderabad,0
CMP_101508,2024-04-17 08:45:36,Online Shopping Scam,11694.87,Mumbai,1254,Mumbai,0
CMP_101509,2024-08-29 20:10:38,Phishing,19797.66,Jaipur,629,Jaipur,0
CMP_101510,2023-03-06 22:13:19,Fake Loan App,49770.47,Pune,972,Pune,0
CMP_101511,2023-03-09 20:49:26,UPI Fraud,44974.16,Kolkata,55,Kolkata,0
CMP_101512,2023-09-04 19:26:05,OTP Scam,87867.76,Mumbai,70,Kolkata,1
CMP_101513,2023-10-08 10:44:13,Fake Loan App,25544.02,Mumbai,935,Mumbai,0
CMP_101514,2023-10-17 03:22:35,Credit Card Fraud,494531.87,Jaipur,690,Mumbai,0
CMP_101515,2024-11-10 02:09:56,Online Shopping Scam,75702.37,Pune,501,Lucknow,0
CMP_101516,2023-12-12 00:52:03,Credit Card Fraud,496146.46,Hyderabad,911,Mumbai,0
CMP_101517,2023-08-13 04:46:41,Phishing,70930.83,Indore,908,Indore,0
CMP_101518,2024-04-01 01:49:47,Phishing,40944.62,Bengaluru,354,Bengaluru,0
CMP_101519,2024-01-04 15:25:47,Phishing,2809.23,Hyderabad,1135,Jaipur,0
CMP_101520,2023-02-21 08:29:14,Phishing,99197.03,Pune,1269,Delhi,0
CMP_101521,2023-03-10 02:26:43,Phishing,54220.88,Kolkata,418,Kolkata,0
CMP_101522,2024-07-05 15:57:49,UPI Fraud,55999.41,Kolkata,22,Kolkata,1
CMP_101523,2023-08-13 19:59:04,UPI Fraud,36964.01,Pune,10,Hyderabad,0
CMP_101524,2023-08-23 13:33:20,OTP Scam,74003.58,Lucknow,43,Lucknow,1
CMP_101525,2023-06-24 22:09:37,Phishing,95386.89,Mumbai,597,Mumbai,0
CMP_101526,2024-05-12 12:48:52,UPI Fraud,30508.55,Kolkata,65,Kolkata,0
CMP_101527,2024-06-01 05:31:35,UPI Fraud,78532.98,Pune,58,Pune,1
CMP_101528,2024-05-15 23:48:45,OTP Scam,29077.18,Indore,40,Indore,0
CMP_101529,2023-02-21 19:50:27,Phishing,91033.52,Delhi,800,Delhi,0
CMP_101530,2024-03-15 07:04:28,OTP Scam,54918.46,Chennai,38,Delhi,1
CMP_101531,2024-06-23 05:39:59,Online Shopping Scam,25449.16,Chennai,824,Chennai,0
CMP_101532,2024-03-22 02:10:32,Phishing,44567.04,Pune,1251,Pune,0
CMP_101533,2023-09-06 07:17:16,Phishing,51666.27,Delhi,337,Delhi,0
CMP_101534,2023-02-11 04:40:35,OTP Scam,50744.1,Delhi,50,Delhi,1
CMP_101535,2024-05-11 06:49:35,OTP Scam,98098.59,Chennai,70,Chennai,1
CMP_101536,2024-08-16 00:34:35,UPI Fraud,29607.88,Hyderabad,46,Kolkata,0
CMP_101537,2024-10-04 05:04:44,Credit Card Fraud,353458.33,Mumbai,676,Mumbai,0
CMP_101538,2024-06-26 03:03:26,UPI Fraud,50831.17,Pune,17,Mumbai,1
CMP_101539,2023-04-22 02:23:19,OTP Scam,64907.9,Pune,104,Kolkata,1
CMP_101540,2024-12-08 01:09:06,Credit Card Fraud,52848.79,Mumbai,1090,Mumbai,0
CMP_101541,2023-05-27 08:20:36,UPI Fraud,19410.19,Kolkata,76,Kolkata,0
CMP_101542,2024-10-07 18:43:15,UPI Fraud,95609.3,Lucknow,113,Delhi,1
CMP_101543,2024-08-10 10:34:46,Phishing,18730.4,Indore,914,Indore,0
CMP_101544,2023-03-01 00:59:19,OTP Scam,50865.17,Lucknow,7,Delhi,1
CMP_101545,2023-10-09 05:56:04,Credit Card Fraud,313918.26,Lucknow,1283,Lucknow,0
CMP_101546,2023-09-23 02:01:00,OTP Scam,63228.07,Mumbai,100,Delhi,1
CMP_101547,2024-10-27 12:11:35,Credit Card Fraud,375401.66,Lucknow,524,Lucknow,0
CMP_101548,2023-06-12 23:27:11,Fake Loan App,406051.42,Kolkata,288,Kolkata,0
CMP_101549,2024-08-24 17:18:40,OTP Scam,56624.52,Hyderabad,60,Mumbai,1
CMP_101550,2024-09-07 23:37:12,UPI Fraud,15702.17,Mumbai,80,Mumbai,0
CMP_101551,2023-04-03 08:52:14,Fake Loan App,280448.82,Delhi,148,Delhi,0
CMP_101552,2024-06-02 23:50:46,UPI Fraud,96806.54,Lucknow,20,Delhi,1
CMP_101553,2024-11-30 03:01:01,Credit Card Fraud,382062.32,Delhi,245,Delhi,0
CMP_101554,2024-08-02 14:08:20,UPI Fraud,47659.52,Lucknow,79,Lucknow,0
CMP_101555,2023-05-05 17:00:20,UPI Fraud,11876.45,Kolkata,104,Indore,0
CMP_101556,2023-07-07 19:53:54,Fake Loan App,22420.82,Lucknow,199,Lucknow,0
CMP_101557,2024-03-25 01:11:34,UPI Fraud,6518.34,Chennai,72,Chennai,0
CMP_101558,2023-05-29 18:42:16,UPI Fraud,9620.05,Indore,26,Jaipur,0
CMP_101559,2024-02-22 23:59:48,Phishing,30499.75,Delhi,498,Jaipur,0
CMP_101560,2024-10-23 05:19:21,Online Shopping Scam,1598.66,Indore,810,Indore,0
CMP_101561,2023-05-24 18:59:40,UPI Fraud,81420.29,Hyderabad,18,Delhi,1
CMP_101562,2023-10-22 20:32:15,Phishing,57470.54,Jaipur,1113,Jaipur,0
CMP_101563,2023-03-29 15:35:31,OTP Scam,24781.72,Mumbai,45,Mumbai,0
CMP_101564,2023-03-27 16:26:32,OTP Scam,55845.33,Delhi,68,Mumbai,1
CMP_101565,2024-03-08 17:41:43,OTP Scam,30844.84,Mumbai,15,Mumbai,0
CMP_101566,2023-03-31 21:13:32,UPI Fraud,89133.43,Hyderabad,63,Mumbai,1
CMP_101567,2024-10-15 07:03:26,Credit Card Fraud,295732.63,Indore,1194,Indore,0
CMP_101568,2024-10-26 09:10:18,UPI Fraud,50420.7,Chennai,114,Chennai,1
CMP_101569,2024-01-05 11:15:29,OTP Scam,9623.82,Lucknow,52,Lucknow,0
CMP_101570,2024-06-07 15:13:58,UPI Fraud,34871.13,Delhi,18,Delhi,0
CMP_101571,2024-02-10 23:07:58,UPI Fraud,49415.79,Mumbai,15,Mumbai,0
CMP_101572,2023-11-03 15:49:08,Online Shopping Scam,55802.29,Delhi,1269,Delhi,0
CMP_101573,2024-07-29 21:17:49,UPI Fraud,72786.0,Delhi,26,Delhi,1
CMP_101574,2023-09-21 04:07:05,OTP Scam,36962.28,Hyderabad,34,Hyderabad,0
CMP_101575,2024-07-17 06:43:01,Online Shopping Scam,62697.83,Hyderabad,1251,Hyderabad,0
CMP_101576,2024-08-10 10:30:31,OTP Scam,84658.93,Delhi,87,Delhi,1
CMP_101577,2024-06-01 19:45:36,UPI Fraud,67701.87,Lucknow,56,Delhi,1
CMP_101578,2023-04-25 11:15:08,Credit Card Fraud,313410.12,Hyderabad,281,Hyderabad,0
CMP_101579,2024-01-16 01:59:04,UPI Fraud,75187.57,Lucknow,85,Mumbai,1
CMP_101580,2024-07-27 23:31:29,UPI Fraud,75112.26,Hyderabad,91,Kolkata,1
CMP_101581,2024-04-14 14:15:40,Phishing,53604.33,Lucknow,372,Lucknow,0
CMP_101582,2024-04-29 23:42:53,Online Shopping Scam,43283.4,Delhi,1124,Lucknow,0
CMP_101583,2024-09-07 17:35:04,Credit Card Fraud,356566.67,Jaipur,661,Jaipur,0
CMP_101584,2024-01-16 18:55:44,Fake Loan App,336698.45,Chennai,1170,Chennai,0
CMP_101585,2024-10-29 17:27:12,UPI Fraud,1093.4,Mumbai,7,Lucknow,0
CMP_101586,2023-01-25 13:02:20,Online Shopping Scam,24993.02,Kolkata,303,Kolkata,0
CMP_101587,2023-09-02 07:48:30,UPI Fraud,14698.45,Mumbai,61,Mumbai,0
CMP_101588,2023-01-26 02:56:03,UPI Fraud,73083.53,Bengaluru,95,Kolkata,1
CMP_101589,2023-08-31 16:40:13,OTP Scam,77204.92,Hyderabad,67,Mumbai,1
CMP_101590,2024-01-17 00:35:02,Online Shopping Scam,52051.98,Hyderabad,1164,Hyderabad,0
CMP_101591,2024-01-05 15:37:30,Phishing,33456.44,Pune,380,Pune,0
CMP_101592,2023-10-31 04:39:30,Credit Card Fraud,202881.4,Kolkata,782,Bengaluru,0
CMP_101593,2023-08-09 22:18:00,UPI Fraud,87095.32,Chennai,8,Kolkata,1
CMP_101594,2023-10-12 14:22:45,OTP Scam,18999.95,Bengaluru,99,Bengaluru,0
CMP_101595,2024-08-17 08:15:01,UPI Fraud,70953.81,Chennai,48,Delhi,1
CMP_101596,2023-10-05 13:47:11,Fake Loan App,106278.61,Delhi,175,Delhi,0
CMP_101597,2023-07-12 02:37:29,Credit Card Fraud,376527.88,Indore,233,Pune,0
CMP_101598,2023-02-20 21:00:46,OTP Scam,67025.82,Bengaluru,19,Kolkata,1
CMP_101599,2023-09-11 04:36:30,Online Shopping Scam,72205.27,Pune,1114,Kolkata,0
CMP_101600,2023-07-27 05:37:10,UPI Fraud,6229.84,Lucknow,7,Delhi,0
CMP_101601,2023-10-21 09:32:20,Phishing,30974.74,Bengaluru,720,Bengaluru,0
CMP_101602,2024-09-19 20:17:57,Credit Card Fraud,38082.05,Lucknow,481,Lucknow,0
CMP_101603,2024-01-26 12:17:04,UPI Fraud,38594.0,Pune,90,Pune,0
CMP_101604,2024-04-22 04:12:20,OTP Scam,58685.93,Bengaluru,68,Bengaluru,1
CMP_101605,2023-02-28 12:05:18,Online Shopping Scam,76458.99,Mumbai,1157,Mumbai,0
CMP_101606,2023-07-25 04:51:57,UPI Fraud,33510.16,Indore,33,Indore,0
CMP_101607,2023-03-13 10:13:05,Fake Loan App,249995.08,Jaipur,1244,Jaipur,0
CMP_101608,2023-09-19 05:27:59,UPI Fraud,14500.66,Hyderabad,31,Hyderabad,0
CMP_101609,2023-03-01 13:04:32,UPI Fraud,80712.27,Jaipur,43,Delhi,1
CMP_101610,2024-05-30 07:43:45,UPI Fraud,51161.89,Pune,30,Mumbai,1
CMP_101611,2024-02-05 07:10:43,UPI Fraud,56258.95,Mumbai,102,Mumbai,1
CMP_101612,2024-05-02 15:51:33,Phishing,89447.07,Kolkata,442,Kolkata,0
CMP_101613,2023-06-15 09:43:40,Credit Card Fraud,170663.16,Pune,1017,Pune,0
CMP_101614,2024-05-10 11:48:33,OTP Scam,86386.47,Pune,83,Lucknow,1
CMP_101615,2024-12-26 22:52:35,Online Shopping Scam,2188.3,Delhi,1343,Delhi,0
CMP_101616,2023-06-05 20:21:01,Fake Loan App,40922.12,Bengaluru,362,Bengaluru,0
CMP_101617,2024-08-02 18:31:45,Phishing,97273.68,Jaipur,674,Pune,0
CMP_101618,2023-11-15 15:48:20,Fake Loan App,125938.79,Jaipur,191,Jaipur,0
CMP_101619,2024-10-19 01:58:03,Credit Card Fraud,393670.11,Indore,647,Indore,0
CMP_101620,2023-07-19 04:30:42,Credit Card Fraud,424377.0,Lucknow,543,Lucknow,0
CMP_101621,2023-03-30 22:15:07,UPI Fraud,50986.23,Hyderabad,107,Mumbai,1
CMP_101622,2024-03-10 19:53:40,Credit Card Fraud,68413.12,Mumbai,924,Mumbai,0
CMP_101623,2023-01-29 02:08:58,UPI Fraud,43070.4,Kolkata,8,Kolkata,0
CMP_101624,2024-09-16 00:41:14,Phishing,5469.99,Jaipur,146,Delhi,0
CMP_101625,2024-01-13 08:45:02,OTP Scam,26978.43,Delhi,12,Chennai,0
CMP_101626,2023-03-07 04:33:36,Phishing,45458.77,Mumbai,670,Pune,0
CMP_101627,2024-11-30 11:55:57,Fake Loan App,181597.35,Jaipur,804,Jaipur,0
CMP_101628,2024-11-18 00:15:19,Phishing,37313.03,Lucknow,289,Lucknow,0
CMP_101629,2024-01-24 13:18:30,UPI Fraud,99333.25,Mumbai,71,Mumbai,1
CMP_101630,2024-08-25 01:12:24,Credit Card Fraud,263147.52,Jaipur,575,Jaipur,0
CMP_101631,2023-03-12 23:49:33,Credit Card Fraud,425608.93,Mumbai,701,Mumbai,0
CMP_101632,2024-03-29 20:37:48,Credit Card Fraud,246188.5,Kolkata,543,Pune,0
CMP_101633,2023-06-19 00:13:15,UPI Fraud,10468.43,Mumbai,40,Mumbai,0
CMP_101634,2023-07-17 12:36:21,Phishing,49077.8,Indore,174,Indore,0
CMP_101635,2023-10-19 01:00:25,Credit Card Fraud,90653.64,Pune,291,Pune,0
CMP_101636,2023-11-26 03:51:22,UPI Fraud,34984.27,Lucknow,36,Jaipur,0
CMP_101637,2024-11-14 01:49:45,Credit Card Fraud,262223.67,Mumbai,356,Mumbai,0
CMP_101638,2024-07-09 21:04:43,Phishing,96404.83,Chennai,691,Chennai,0
CMP_101639,2024-12-04 02:41:58,Fake Loan App,49060.39,Chennai,1416,Kolkata,0
CMP_101640,2023-02-12 11:09:58,Online Shopping Scam,57990.86,Kolkata,1435,Kolkata,0
CMP_101641,2024-03-05 07:35:41,Credit Card Fraud,385510.13,Chennai,1368,Chennai,0
CMP_101642,2023-10-09 20:06:33,UPI Fraud,72204.21,Indore,92,Indore,1
CMP_101643,2024-10-28 03:42:05,Phishing,31659.48,Lucknow,76,Jaipur,0
CMP_101644,2023-11-02 05:35:43,Online Shopping Scam,76279.61,Bengaluru,583,Bengaluru,0
CMP_101645,2024-12-28 06:18:52,UPI Fraud,19220.43,Chennai,35,Chennai,0
CMP_101646,2024-10-29 12:41:20,UPI Fraud,21694.67,Lucknow,61,Lucknow,0
CMP_101647,2024-11-14 02:27:27,Online Shopping Scam,99555.59,Chennai,1379,Chennai,0
CMP_101648,2023-01-27 23:52:01,Credit Card Fraud,82499.58,Kolkata,1066,Kolkata,0
CMP_101649,2023-11-17 18:09:24,UPI Fraud,13904.96,Hyderabad,47,Jaipur,0
CMP_101650,2024-11-12 00:00:49,Credit Card Fraud,20294.49,Indore,265,Lucknow,0
CMP_101651,2024-06-26 23:22:06,OTP Scam,88638.65,Indore,58,Indore,1
CMP_101652,2024-07-27 01:19:08,Credit Card Fraud,457482.55,Pune,116,Jaipur,1
CMP_101653,2023-05-23 17:09:17,Phishing,97719.59,Mumbai,1372,Mumbai,0
CMP_101654,2023-11-08 02:20:41,OTP Scam,94192.1,Lucknow,78,Mumbai,1
CMP_101655,2024-02-06 01:45:28,Phishing,43435.78,Chennai,1389,Delhi,0
CMP_101656,2024-10-19 20:29:12,UPI Fraud,63119.32,Chennai,57,Mumbai,1
CMP_101657,2024-01-07 13:22:43,Phishing,24323.23,Chennai,333,Chennai,0
CMP_101658,2024-06-17 23:18:40,UPI Fraud,24983.46,Lucknow,46,Pune,0
CMP_101659,2023-06-04 03:11:36,Online Shopping Scam,64634.96,Jaipur,865,Hyderabad,0
CMP_101660,2024-10-10 07:32:42,Online Shopping Scam,38342.98,Hyderabad,519,Hyderabad,0
CMP_101661,2023-01-18 20:11:36,Fake Loan App,323786.57,Chennai,1385,Chennai,0
CMP_101662,2023-06-27 15:24:43,UPI Fraud,94820.93,Indore,64,Indore,1
CMP_101663,2023-05-12 04:38:20,UPI Fraud,75863.03,Hyderabad,38,Hyderabad,1
CMP_101664,2023-05-13 03:19:13,Credit Card Fraud,75338.79,Mumbai,300,Mumbai,0
CMP_101665,2024-02-13 10:19:30,OTP Scam,23604.79,Hyderabad,63,Chennai,0
CMP_101666,2024-01-19 01:12:20,UPI Fraud,37566.06,Lucknow,115,Delhi,0
CMP_101667,2023-07-26 05:24:50,UPI Fraud,6681.79,Bengaluru,21,Bengaluru,0
CMP_101668,2023-06-10 11:24:50,Credit Card Fraud,340278.56,Lucknow,639,Delhi,0
CMP_101669,2023-05-28 01:59:07,UPI Fraud,79770.36,Hyderabad,57,Kolkata,1
CMP_101670,2023-07-23 05:58:44,UPI Fraud,50959.09,Mumbai,36,Mumbai,1
CMP_101671,2023-12-22 05:08:53,Online Shopping Scam,13974.8,Jaipur,722,Bengaluru,0
CMP_101672,2023-11-05 18:57:25,Credit Card Fraud,429849.32,Delhi,845,Lucknow,0
CMP_101673,2024-07-25 17:58:30,Credit Card Fraud,400924.29,Hyderabad,209,Hyderabad,0
CMP_101674,2023-02-15 01:30:21,Online Shopping Scam,30199.64,Hyderabad,785,Bengaluru,0
CMP_101675,2024-12-30 14:13:48,Fake Loan App,50779.3,Indore,1285,Mumbai,0
CMP_101676,2024-09-21 02:32:11,Credit Card Fraud,43689.41,Kolkata,1329,Kolkata,0
CMP_101677,2023-11-03 13:40:54,Phishing,72960.81,Lucknow,330,Kolkata,0
CMP_101678,2024-03-10 00:16:42,UPI Fraud,7158.3,Kolkata,26,Kolkata,0
CMP_101679,2024-12-23 14:33:04,Online Shopping Scam,51748.91,Delhi,1018,Delhi,0
CMP_101680,2023-09-04 11:13:29,Credit Card Fraud,430350.31,Mumbai,946,Mumbai,0
CMP_101681,2023-04-01 18:05:37,UPI Fraud,51805.8,Hyderabad,21,Hyderabad,1
CMP_101682,2023-08-07 06:13:54,OTP Scam,47691.01,Kolkata,60,Kolkata,0
CMP_101683,2024-11-12 02:33:44,Phishing,8454.84,Mumbai,701,Mumbai,0
CMP_101684,2023-05-09 03:31:16,OTP Scam,1707.07,Lucknow,67,Indore,0
CMP_101685,2023-04-28 11:46:45,UPI Fraud,89222.87,Lucknow,89,Mumbai,1
CMP_101686,2023-05-27 01:11:23,OTP Scam,98387.45,Bengaluru,9,Delhi,1
CMP_101687,2023-12-29 19:59:14,Phishing,72325.22,Kolkata,1073,Kolkata,0
CMP_101688,2023-10-04 22:00:59,Fake Loan App,385275.53,Delhi,1208,Delhi,0
CMP_101689,2024-01-18 00:07:21,Phishing,77674.07,Indore,775,Indore,0
CMP_101690,2024-11-05 00:47:11,UPI Fraud,42026.43,Jaipur,70,Pune,0
CMP_101691,2024-03-13 11:41:32,Credit Card Fraud,152225.0,Mumbai,1259,Mumbai,0
CMP_101692,2023-01-04 04:54:32,Phishing,76427.1,Delhi,1228,Delhi,0
CMP_101693,2024-12-15 05:43:44,Credit Card Fraud,398076.59,Hyderabad,253,Lucknow,0
CMP_101694,2023-01-21 23:25:11,UPI Fraud,51455.99,Indore,52,Indore,1
CMP_101695,2024-10-12 02:23:09,OTP Scam,34245.82,Chennai,8,Chennai,0
CMP_101696,2024-10-07 05:21:21,Online Shopping Scam,6666.43,Kolkata,1042,Kolkata,0
CMP_101697,2023-07-29 04:27:34,Phishing,55183.17,Indore,71,Delhi,1
CMP_101698,2024-04-28 09:43:18,Phishing,58403.13,Pune,725,Indore,0
CMP_101699,2024-07-24 08:42:31,UPI Fraud,41091.89,Delhi,107,Delhi,0
CMP_101700,2023-06-14 04:09:49,Credit Card Fraud,412089.98,Bengaluru,1378,Bengaluru,0
CMP_101701,2024-09-11 23:35:16,Phishing,16297.56,Pune,1293,Pune,0
CMP_101702,2023-11-06 01:49:40,Phishing,8359.13,Mumbai,876,Mumbai,0
CMP_101703,2024-10-24 04:49:40,UPI Fraud,96689.29,Kolkata,56,Kolkata,1
CMP_101704,2024-05-23 02:31:32,UPI Fraud,26612.38,Delhi,107,Delhi,0
CMP_101705,2024-09-18 07:30:46,Online Shopping Scam,1612.2,Mumbai,1295,Mumbai,0
